id,title,Brand,Asset_Type,Asset_Sub-Type,Product,Source,Rights_Termination,foldertags
3d1ce656-c545-11ee-a08f-bebdc9214a85,JackArcher_Branded-Gift-Card_Shopify_1x1.psd,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_Branded-Gift-Card"
43cca266-c545-11ee-ba8f-16973ef8e4db,JackArcher_Branded-Gift-Card_Shopify_1x1_B copy.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_Branded-Gift-Card"
486f72f8-c545-11ee-bcf7-76b17268ac00,JackArcher_Branded-Gift-Card_Shopify_1x1_B.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_Branded-Gift-Card"
4c84f1ce-c545-11ee-9ece-16973ef8e4db,JackArcher_Branded-Gift-Card_Shopify_1x1_A.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_Branded-Gift-Card"
5e7a1716-c53a-11ee-b905-5628bc37ea15,Size Chart Icon.ai,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch"
3749122c-c54f-11ee-a4bc-6e765c3817c3,OPEN-STORE-2023-03-28-KB8387 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Dark Olive"
4344f1f4-c54f-11ee-93c3-46e607f2aa4c,OPEN-STORE-2023-03-28-KB8402 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Dark Olive"
ccd6abae-c556-11ee-ab89-faf4b484b350,OPEN-STORE-2023-03-28-KB7931 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Space Black"
ec0ca712-c556-11ee-95fe-5638e689e2a0,OPEN-STORE-2023-03-28-KB7939 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Space Black"
e7ac2fd8-c558-11ee-8308-728918968e3d,OPEN-STORE-2023-03-28-KB8131 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Navy"
fe2df43a-c558-11ee-863a-069aaac49089,OPEN-STORE-2023-03-28-KB8172 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Navy"
6623071c-c561-11ee-9bad-ea9a4f104149,OPEN-STORE-2023-03-28-KB8934 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Bering Sea"
6a592c94-c561-11ee-a08f-bebdc9214a85,OPEN-STORE-2023-03-28-KB8282 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Bering Sea"
884f7330-c56f-11ee-a346-22417ea5b341,OPEN-STORE-2023-03-28-KB8506 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,White"
99fb25e8-c56f-11ee-b905-5628bc37ea15,OPEN-STORE-2023-03-28-KB8920 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,White"
a005ae0e-c56f-11ee-b4af-36f627d5be6a,OPEN-STORE-2023-03-28-KB8543 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,White"
4f17d770-c578-11ee-943b-8eff8690e138,OPEN-STORE-2023-03-28-KB7994 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Asphalt"
533c8080-c578-11ee-964b-e61bf19aee9b,OPEN-STORE-2023-03-28-KB8017 copy.jpg,Jack Archer,Assets,Studio,[JAR] Anytime Tees,Merchant,,"Assets,Images,Anytime Tees,Studio_Hi-Res Product Shot White Background_Merchant,Asphalt"
ddeb58da-c539-11ee-9995-26abbb705709,JA Shirt - Blue - Waistup 5· 1.jpg,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage"
6959a5c6-c53e-11ee-b905-5628bc37ea15,Necklow_UGC.aep,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video"
a8fb6e50-c564-11ee-a9f0-160f762c32e4,tmpAEtoAMEProject-Comp 2_1.aep,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
ab103234-c564-11ee-b641-026cbd59d83a,Comp 2_1.mp4,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
acb7a180-c564-11ee-a0ae-1262c06c423c,Comp 1.mp4,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
aed389ac-c564-11ee-95fe-5638e689e2a0,Comp 2.mp4,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
b0264f6a-c564-11ee-a08f-bebdc9214a85,tmpAEtoAMEProject-Comp 1.aep,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
b13a9ba4-c564-11ee-ae69-faf4b484b350,tmpAEtoAMEProject-Comp 2.aep,Jack Archer,Deliverables,UGC Testimonial,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Necklow_UGC_AME"
d57125a0-c56a-11ee-8cea-eeb8c8939220,Necklow_UGC auto-save 1.aep,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Adobe After Effects Auto-Save"
d9251850-c56a-11ee-9492-1ebe25f5fa50,Necklow_UGC auto-save 2.aep,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,Homepage,Video,Adobe After Effects Auto-Save"
42e5a93a-c57a-11ee-85f2-0a2f8fe9a525,size.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
496bd536-c57a-11ee-95b4-46a85faac2a8,Bering Sea.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
4d4349c8-c57a-11ee-87e4-6e31d426d4d0,Dark Blue.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
4fd562f2-c57a-11ee-9f99-46a85faac2a8,size-mobile.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
52da6fba-c57a-11ee-b036-8e49139f2ae5,Black.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
56f17e0e-c57a-11ee-b8e9-8eff8690e138,Aslphalt.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
5926f230-c57a-11ee-980e-a6f2cf7dd3eb,White.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
5c7e0b6c-c57a-11ee-accb-5638e689e2a0,Dark Olive.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP"
a76e752a-c549-11ee-b43a-c2e5ab54d748,002_CUT 2 - Charcoal Shirt x Stone Pants (Drew)  (1).mp4,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Videos"
a8e7e378-c549-11ee-9492-1ebe25f5fa50,004_CUT 4 - Olive Shirt x Black Pants (Jaerez)  (1).mp4,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Videos"
aad708c6-c549-11ee-943b-8eff8690e138,003_CUT 3 - Black Shirt x Stone Pants (Drew)  (1).mp4,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Videos"
b052eaf4-c549-11ee-9bf1-7ebc066d5b3d,001_CUT 1 - White Shirt x Blue Pant (Drew) (1).mp4,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Videos"
b3244ce6-c549-11ee-990e-6e31d426d4d0,005_CUT 5 - Blue Shirt x Stone Pants (Jaerez)  (1).mp4,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Videos"
6cdd6e5a-c578-11ee-accb-5638e689e2a0,Dark Blue.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
70a35554-c578-11ee-a9f0-160f762c32e4,Olive.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
726d9da4-c578-11ee-85ab-b6fca0226c93,Charcoal.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
73d5f4de-c578-11ee-a2ec-9ea39979fd64,Bering.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
76abb64e-c578-11ee-990e-6e31d426d4d0,Black.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
7cb114c6-c578-11ee-93c3-46e607f2aa4c,White.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Swatches"
767bc76a-c571-11ee-a4bc-6e765c3817c3,2.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
799f692e-c571-11ee-9006-5a58607e9e21,0B0A0164=2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
7d1095d8-c571-11ee-85f2-0a2f8fe9a525,3.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
7ed42434-c571-11ee-a77e-7a2aeb42d66c,0B0A0164.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
8092e418-c571-11ee-accb-5638e689e2a0,1.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
82840e00-c571-11ee-b036-8e49139f2ae5,4.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
880a0974-c571-11ee-9570-a6f2cf7dd3eb,Bering Sea.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
8b9c25a4-c571-11ee-bd2f-62e9e41ec022,Jack-Archer-lifestyle-indoor-drew19573.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
8df8c3de-c571-11ee-b664-4e9177a0f044,0B0A0182.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
91530ea4-c571-11ee-ae4c-a2c5cf3ebedc,5.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
953ac304-c571-11ee-b036-8e49139f2ae5,0B0A0269.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections"
78fcaeda-c54b-11ee-9cf6-5a58607e9e21,Jack-Archer-lifestyle-indoor-drew19573 1.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow"
7efbe4fe-c54b-11ee-ba48-8208dcfb605b,0B0A0164=2 2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow"
8b024216-c54b-11ee-b2c7-ee2a20f8c16b,0B0A0182 2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow"
8f113e2a-c54b-11ee-81ba-6e83a5ab2f28,0B0A0135 2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow"
95f6ed16-c54b-11ee-9e57-728918968e3d,0B0A0269 1.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow"
ddccf852-c56d-11ee-9581-8e38f0b1e91f,0B0A0269 2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow,mobile"
e0606df6-c56d-11ee-b94a-46d25ff5640a,0B0A0164=2 1.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow,mobile"
e4dd9a70-c56d-11ee-ab2d-2a0731d3388a,0B0A0135 3.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow,mobile"
e8763354-c56d-11ee-943b-8eff8690e138,Jack-Archer-lifestyle-indoor-drew19573 2.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow,mobile"
ea64d530-c56d-11ee-aebb-a62df565712e,0B0A0182 1.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,Slideshow,mobile"
34b13208-c56b-11ee-bd2f-62e9e41ec022,Group 8.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
36855118-c56b-11ee-b01b-cab2691b5249,Group 12.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
387b5f44-c56b-11ee-8fc4-6e83a5ab2f28,Group 11.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
3db3f7c8-c56b-11ee-8fc4-6e83a5ab2f28,Group 7.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
441597fc-c56b-11ee-b42c-ee85fe3364b7,Group 10.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
47c9fb22-c56b-11ee-bbe3-1a54f9e8b4f8,Group 9.jpg,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,jpg"
d0bcca8e-c545-11ee-9cbf-46a85faac2a8,2 [MConverter.eu].webp,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,webp"
d39391a2-c545-11ee-8233-ea9a4f104149,1 [MConverter.eu].webp,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,webp"
d7a58002-c545-11ee-8feb-1ebe25f5fa50,3 [MConverter.eu].webp,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,webp"
daf458a0-c545-11ee-ab2d-2a0731d3388a,4 [MConverter.eu].webp,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,webp"
dd9830cc-c545-11ee-aa28-5a58607e9e21,5 [MConverter.eu].webp,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,Value Prop Sections,webp"
e17dabec-c57a-11ee-9900-8e38f0b1e91f,JackArcher_TShirts_3Packs_TriColor.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,3 Pack"
e6b18b06-c57a-11ee-b4af-36f627d5be6a,JackArcher_TShirts_3Packs_White.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,3 Pack"
ea73bc14-c57a-11ee-b7f4-8e49139f2ae5,JackArcher_TShirts_3Packs_Black.png,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,3 Pack"
d1e3a07e-c539-11ee-9a9f-1262c06c423c,JackArcher_TShirts_3Packs.psd,Jack Archer,Deliverables,PDP,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,PDP,3 Pack,Art File"
f688e3cc-c547-11ee-9f99-46a85faac2a8,Tee-Size.png,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,1x"
f89d8d7a-c547-11ee-9166-ea83c00e41e0,Tee-size-chart-white.png,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,1x"
fac5b424-c547-11ee-b905-5628bc37ea15,Tees-sizechart.png,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,1x"
ec01b414-c539-11ee-aa04-020295690a84,Tees-sizechart.svg,Jack Archer,Deliverables,,[JAR] Anytime Tees,,,"Deliverables,Storefront,2022,Tees Launch,SVG"
1b8e37b0-c53b-11ee-89a5-36f627d5be6a,Jack-Archer-Branded_404_A.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_404"
2002f6dc-c53b-11ee-bc13-ea83c00e41e0,JACK-Archer_Branded_404.psd,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_404"
274c001e-c53b-11ee-95fe-5638e689e2a0,Jack-Archer-Branded_404_A-light.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2022,JackArcher_404"
af70baae-c539-11ee-bcc7-069aaac49089,JAR_SF_HP_HeroBanner_2024_Mobile.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2024,HP,Hero Banners,_EVERGREEN BANNER"
b271d828-c539-11ee-b01b-cab2691b5249,JAR_SF_HP_HeroBanner_2024_Desktop.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2024,HP,Hero Banners,_EVERGREEN BANNER"
2e3d9c84-c581-11ee-a324-1a54f9e8b4f8,JAR_SF_PresidentsDay_2024_Mobile.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2024,HP,Hero Banners,JAR_SF_PresidentsDay_2024"
305ee3e2-c581-11ee-980a-e61bf19aee9b,JAR_SF_PresidentsDay_2024_Desktop.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2024,HP,Hero Banners,JAR_SF_PresidentsDay_2024"
106c7af2-c53d-11ee-9581-8e38f0b1e91f,JAR_SF_LP_LegacyJacket_Navy.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Jacket Color Voting - 071923"
17c2a632-c53d-11ee-a95f-ee2a20f8c16b,JAR_SF_LP_LegacyJacket_Black.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Jacket Color Voting - 071923"
46cdd226-c565-11ee-aac9-861de9d71658,JA_Storefronts_Gift Guide_LP_Gifts Theyll Love_Sustainable Gifting_Ecletticos Atlas Teapot.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts They'll Love"
499248ca-c565-11ee-ba48-8208dcfb605b,JA_Storefronts_Gift Guide_LP_Gifts Theyll Love_For the Adventurer_Exo_BH3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts They'll Love"
4dc596ea-c565-11ee-9ece-16973ef8e4db,JA_Storefronts_Gift Guide_LP_Gifts Theyll Love_Stuffed with Awesome_ILP Jovie Santa Hat.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts They'll Love"
fb8ac706-c56e-11ee-9ec2-9ec27df4f3d0,JA_Storefronts_Gift Guide_LP_See Something You Like_Sutro.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,See Something You Like"
05f6d536-c54c-11ee-bcc7-069aaac49089,JA_Storefronts_Gift Guide_LP_Under 150_DS Box Chain Necklace.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts By Price"
0be0f0b2-c54c-11ee-ba8f-16973ef8e4db,JA_Storefronts_Gift Guide_LP_Under 50_FMFM Thin Blue Line Shorts.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts By Price"
108d9322-c54c-11ee-95c7-26abbb705709,JA_Storefronts_Gift Guide_LP_Under 25_KNKG Bottle.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts By Price"
1429d20c-c54c-11ee-a2ec-9ea39979fd64,JA_Storefronts_Gift Guide_LP_Under 100_WPS Wine Tote.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Gifts By Price"
3cf434b2-c578-11ee-874a-1ebe25f5fa50,JA_Storefronts_Gift Guide_LP_Reviews_WPS Mr. Grumpy Slippers.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Reviews"
42ba9fee-c578-11ee-95c7-26abbb705709,JA_Storefronts_Gift Guide_LP_Reviews_Exo Cinemaster.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Reviews"
46847df2-c578-11ee-993a-d27f2e0f68e0,JA_Storefronts_Gift Guide_LP_Reviews_WPS Laptop Sleeve.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Reviews"
f28210c6-c553-11ee-8b64-46d25ff5640a,JA_GG_LP_Banner_Desktop.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Banner"
f623d282-c553-11ee-ae69-faf4b484b350,JA_GG_LP_Banner_Mobile.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,JA Gift Guide - 102523,Banner"
bf532e06-c549-11ee-ba96-bebdc9214a85,Hero Banner Image_Module 1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Weekender Bundle - 070123"
c3a3a508-c549-11ee-b905-5628bc37ea15,Find My Size_Anytime Tee_Module 2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Weekender Bundle - 070123"
c75e02b0-c549-11ee-a745-62e9e41ec022,Bundle Today_Anytime Tee_Module 3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Weekender Bundle - 070123"
c8fe107e-c549-11ee-bad3-ba6cf4e0e96b,The Weekender Bundle_Anytime Tees_Module 6.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Weekender Bundle - 070123"
f9677bc4-c558-11ee-8164-76b17268ac00,JAR_SF_LP_Affiliates_Hero-Banner.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
fc3fd332-c558-11ee-8308-728918968e3d,JAR_SF_LP_Affiliates_Icon1.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
fe6848c4-c558-11ee-bc5d-6e31d426d4d0,JAR_SF_LP_Affiliates_Icon3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
019c01f2-c559-11ee-8d10-d27f2e0f68e0,JAR_SF_LP_Affiliates_Icon2.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
04985a0e-c559-11ee-8849-ee85fe3364b7,JAR_SF_LP_Affiliates_ShareAsale.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
05e1e33a-c559-11ee-943b-8eff8690e138,JAR_SF_LP_Affiliates_Press.png,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Affiliates - 08182023"
a3199da6-c54e-11ee-b976-c2e5ab54d748,JAR_SF_LP_Butt-Angle_Screenshot_Mobile.png,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Butt Angle - 083123"
a6e5c4fa-c54e-11ee-ab89-faf4b484b350,JAR_SF_LP_Butt-Angle_Screenshot_Desktop.png,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Butt Angle - 083123"
7ad74cba-c53c-11ee-9995-26abbb705709,JAR_SF_LP_Butt-Angle_Storytelling_5.JPG,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Butt Angle - 083123,3. Have you sucked at pants your whole life? "
80c88706-c53c-11ee-9b1f-4e9177a0f044,JAR_SF_LP_Butt-Angle_Storytelling_4.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Butt Angle - 083123,3. Have you sucked at pants your whole life? "
85883bba-c53c-11ee-ad5a-ba6cf4e0e96b,JAR_SF_LP_Butt-Angle_Storytelling_3.jpg,Jack Archer,Deliverables,,,,,"Deliverables,Storefront,2023,LPs,Butt Angle - 083123,3. Have you sucked at pants your whole life? "
